# m n lo up gens time_s logN
# m n lo up gens time_s logN
406 169 1 1 0 0.22100000000000000000000000000000000000 -2.5256471353365656437259912782090409207
406 179 1 1 0 0.23300000000000000000000000000000000000 -0.51639427923376830446511662036418410444
406 197 0 0 0 0.014000000000000000000000000000000000000 -0.052152038071767581776554974245654327125
406 223 0 0 0 0.016000000000000000000000000000000000000 -0.032560157872228246134314989181655091540
406 257 1 1 0 0.20600000000000000000000000000000000000 -0.31541405582428742296019828888580972835
406 263 1 1 0 0.26300000000000000000000000000000000000 -0.38543547216154486817589241121190875465
406 283 0 0 0 0.015000000000000000000000000000000000000 -0.65573287479050668993895493276097299751
406 349 2 2 1 0.49300000000000000000000000000000000000 -2.0903838396023536501720372618234159395
406 353 0 0 0 0.024000000000000000000000000000000000000 -2.2244106551038793528168877530604819756
407 20 1 1 1 0.025000000000000000000000000000000000000 9.2475239737567635104590037783682175069
407 30 2 2 2 0.024000000000000000000000000000000000000 7.8174406513684896612130056127918285037
407 86 0 0 0 0.016000000000000000000000000000000000000 3.8488127360191876552475664681296309117
407 98 0 0 0 0.020000000000000000000000000000000000000 3.2722074454911458495976142318419443901
407 104 1 1 1 0.089000000000000000000000000000000000000 2.9932728820466940427675233141984286682
407 106 2 2 2 0.022000000000000000000000000000000000000 2.9010186477337432150703294477549447234
407 146 1 1 1 0.018000000000000000000000000000000000000 0.89496591046972473850595839049167941207
407 232 2 2 2 0.022000000000000000000000000000000000000 -0.081193786279002593043237336132302748611
407 244 0 0 0 0.013000000000000000000000000000000000000 -0.17678028683257869594342909821626097517
407 302 1 1 1 0.098000000000000000000000000000000000000 -0.95461252594153961764483937777643433922
407 314 2 2 2 0.028000000000000000000000000000000000000 -1.1823581149697275203342808090221696858
407 342 1 1 0 0.15900000000000000000000000000000000000 -1.8518806841419669644290023793578771367
407 358 0 0 0 0.018000000000000000000000000000000000000 -2.3729718210988250818302689191897629751
408 103 0 2 0 0.32100000000000000000000000000000000000 3.0511887963974813842753221579789248455
408 109 0 0 0 0.016000000000000000000000000000000000000 2.7752518042927497167559436380788279350
409 186 1 1 0 0.24800000000000000000000000000000000000 -0.27512251187554793249303645879241166121
409 290 0 0 0 0.075000000000000000000000000000000000000 -0.73034477442185662999735678304287991810
409 370 1 1 0 0.44200000000000000000000000000000000000 -2.7980882828374841699824956597051119782
410 19 0 0 0 0.020000000000000000000000000000000000000 9.4531268040916007771076546466323850616
410 179 2 2 2 0.026000000000000000000000000000000000000 -0.63075680732819492082100513689155130378
410 193 1 1 1 0.16600000000000000000000000000000000000 -0.12582551102572452670773247749036838813
410 269 0 0 0 0.026000000000000000000000000000000000000 -0.42708849309708304334838121570613035452
410 277 1 1 0 0.37900000000000000000000000000000000000 -0.53114536715759453671248612450991199971
410 367 1 1 1 0.45700000000000000000000000000000000000 -2.6250144676016331249619751703454959916
410 389 1 1 0 0.32400000000000000000000000000000000000 -3.9142762311386267494977735200331141430
411 124 0 0 0 0.061000000000000000000000000000000000000 2.1229902110397685033678317925164685936
411 268 2 2 2 0.10400000000000000000000000000000000000 -0.40670060891930728360619552674969882223
411 278 1 1 0 0.32200000000000000000000000000000000000 -0.53554067460245272629069109691190110208
411 292 2 2 2 0.024000000000000000000000000000000000000 -0.73938360121233159233226947259380150866
412 35 0 0 0 0.071000000000000000000000000000000000000 7.3115295338217051994430806866784315840
412 215 2 2 2 0.028000000000000000000000000000000000000 -0.00067039674012481235364144066735505204986
412 237 0 0 0 0.077000000000000000000000000000000000000 -0.096039415311230470536480920829191740866
412 247 0 0 0 0.070000000000000000000000000000000000000 -0.17680231020417230636118080014670827813
412 319 1 1 0 0.37800000000000000000000000000000000000 -1.2052851324043712240099545022002253945
412 329 0 0 0 0.018000000000000000000000000000000000000 -1.4186842669285677326368498157937010035
412 391 0 0 0 0.016000000000000000000000000000000000000 -3.9229392458775547535396957769837711831
412 407 2 2 2 0.021000000000000000000000000000000000000 -6.4490803890189283673301741391296935810
413 94 1 1 0 0.36400000000000000000000000000000000000 3.5260945602133475165279888222371546826
413 176 0 0 0 0.073000000000000000000000000000000000000 -1.0824655538437725380492281964404277249
413 214 3 3 3 0.028000000000000000000000000000000000000 -1.0552766196024363017084844935242609188 E-5
413 226 1 1 0 0.25000000000000000000000000000000000000 -0.028776832883419205237670728760862801689
413 232 1 1 0 0.35900000000000000000000000000000000000 -0.059694292824436054059868674545047436813
413 258 1 1 0 0.30100000000000000000000000000000000000 -0.27835969274266918594563443964601797926
413 284 0 2 0 0.39100000000000000000000000000000000000 -0.59979282371921053004707892253848269261
413 292 0 2 0 0.45500000000000000000000000000000000000 -0.71750706947156425694658754083149742160
414 37 2 2 2 0.025000000000000000000000000000000000000 7.1297391333968855322868846249692798001
414 197 1 1 0 0.23000000000000000000000000000000000000 -0.094712125557550133212045209873104647970
414 281 0 0 0 0.021000000000000000000000000000000000000 -0.54868508443734444218085631658541130949
414 301 1 1 1 0.031000000000000000000000000000000000000 -0.84917395149250600075008079593346854611
414 323 1 1 1 0.023000000000000000000000000000000000000 -1.2551908220344258056823465833610695225
415 86 0 0 0 0.021000000000000000000000000000000000000 3.9313843276880036906725822898500907096
415 96 0 0 0 0.019000000000000000000000000000000000000 3.4538642365305641093811917568763835249
415 112 1 1 1 0.021000000000000000000000000000000000000 2.7242967940984944614182304822376211009
415 278 1 1 0 0.32500000000000000000000000000000000000 -0.49966992710874653242911833419963032446
415 376 0 0 0 0.018000000000000000000000000000000000000 -2.8245083453392814684552721381189611753
416 185 2 2 2 0.022000000000000000000000000000000000000 -0.43397695575534748127386016506970160754
416 207 1 1 1 0.019000000000000000000000000000000000000 -0.017989367904566558697345061530119404376
416 287 0 0 0 0.080000000000000000000000000000000000000 -0.61301474992346623683648301072247072957
416 321 0 0 0 0.022000000000000000000000000000000000000 -1.1834747727897624078430711594303503265
417 116 1 1 0 0.27000000000000000000000000000000000000 2.5688955939587335718593139179854517774
417 164 2 2 1 0.34700000000000000000000000000000000000 -0.29019590632261546840266104624474749456
417 332 1 1 0 0.35000000000000000000000000000000000000 -1.3966725986097640041662112713642366060
417 382 1 1 0 0.38600000000000000000000000000000000000 -3.0290567425220817069157375898876132076
418 23 1 1 1 0.019000000000000000000000000000000000000 8.8502844965082036875345636096997683676
418 61 1 1 0 0.36000000000000000000000000000000000000 5.3269611958013030494814433223085591705
418 79 1 1 0 0.36800000000000000000000000000000000000 4.3129937375715492734827183003639506076
418 113 0 0 0 0.023000000000000000000000000000000000000 2.7157738564859813585011208557994902439
418 117 0 0 0 0.017000000000000000000000000000000000000 2.5365004509805272899877880081439181071
418 119 0 0 0 0.021000000000000000000000000000000000000 2.4465635001488817705407449602802490956
418 127 0 2 0 0.40000000000000000000000000000000000000 2.0819694109342126242112316724189936089
418 191 0 0 0 0.018000000000000000000000000000000000000 -0.24886224452512663191249901234266439889
418 193 0 0 0 0.018000000000000000000000000000000000000 -0.19845175644688384782449795277662619410
418 211 1 1 0 0.30100000000000000000000000000000000000 -0.0070121108153294266807032043999531617534
418 215 1 1 1 0.080000000000000000000000000000000000000 -0.00042855698691454984406390824264205634384
418 233 2 2 2 0.029000000000000000000000000000000000000 -0.049533949006214218585607615761668643146
418 263 1 1 0 0.24500000000000000000000000000000000000 -0.29817325077973927727755867213953251576
418 289 1 1 1 0.027000000000000000000000000000000000000 -0.62179013019453328485788652136034509338
418 295 2 2 2 0.033000000000000000000000000000000000000 -0.70944310300268722762410210934774334144
418 349 1 1 1 0.029000000000000000000000000000000000000 -1.7904882638009759438141960026611555591
418 359 1 1 1 0.021000000000000000000000000000000000000 -2.0804965309896328582106184872715454271
418 387 1 1 1 0.024000000000000000000000000000000000000 -3.2521017965095128812936691949872806304
418 397 1 1 0 0.34000000000000000000000000000000000000 -3.9486724177853416560684949873613035797
419 78 1 1 0 0.36300000000000000000000000000000000000 4.3744118466099058566608545447867442109
419 132 0 0 0 0.070000000000000000000000000000000000000 1.8621881501212752998701474132598275200
419 210 1 1 1 0.019000000000000000000000000000000000000 -0.011784428871857908581063673534854483092
421 168 1 1 1 0.078000000000000000000000000000000000000 -0.62453772291019389341968250876257484934
422 95 0 0 0 0.10100000000000000000000000000000000000 3.5745750697727121525186780558099364226
422 201 1 1 1 0.16900000000000000000000000000000000000 -0.092224616955758391531848817145636739585
422 299 0 0 0 0.021000000000000000000000000000000000000 -0.72706541437611334181126839694042452527
422 319 1 1 0 0.38300000000000000000000000000000000000 -1.0585559173386693674493993889866768447
422 355 0 0 0 0.023000000000000000000000000000000000000 -1.8628058004931497152338396110980051746
422 371 0 0 0 0.018000000000000000000000000000000000000 -2.3659842104357772074108397751128844843
423 88 2 2 1 0.50200000000000000000000000000000000000 3.9149171846394088121287569489636233827
423 104 1 1 1 0.019000000000000000000000000000000000000 3.1756839847742549343108515322614049355
423 136 1 1 0 0.35800000000000000000000000000000000000 1.7319007152014280852774765669712019222
423 214 0 0 0 0.066000000000000000000000000000000000000 -0.0057909867202902627916171115992391152576
423 332 1 1 0 0.42300000000000000000000000000000000000 -1.2955528422812472960926364966164394874
423 382 1 1 1 0.099000000000000000000000000000000000000 -2.7684030940785807669485414244045906797
424 129 2 2 2 0.022000000000000000000000000000000000000 2.0738869535734780503854425694896515295
424 161 1 1 1 0.016000000000000000000000000000000000000 0.27418174084363925184739133875937909236
424 187 1 1 1 0.018000000000000000000000000000000000000 -0.51283417973941446903119409983768699524
424 203 1 1 1 0.020000000000000000000000000000000000000 -0.079578841852887368919527773504640315559
424 259 1 1 0 0.37100000000000000000000000000000000000 -0.22043910972691743846339203545733759676
425 254 0 0 0 0.090000000000000000000000000000000000000 -0.16995515477544528313111836165063064084
425 292 0 0 0 0.079000000000000000000000000000000000000 -0.59633495675068922383403504662361143653
426 11 1 1 1 0.022000000000000000000000000000000000000 11.495375274023136179633018217458812005
426 41 0 0 0 0.015000000000000000000000000000000000000 6.8631310738143095545469034685845583785
426 223 0 0 0 0.070000000000000000000000000000000000000 -0.0012775792321465619788316075898535120436
426 311 2 2 2 0.22700000000000000000000000000000000000 -0.86976873811897936229332202874384284793
426 349 0 2 0 0.35500000000000000000000000000000000000 -1.6214783944155424646484761620449621989
426 379 0 0 0 0.079000000000000000000000000000000000000 -2.5326275045467736124301502643431913568
427 24 0 0 0 0.017000000000000000000000000000000000000 8.7755033534388714184208862308838169713
427 46 1 1 1 0.019000000000000000000000000000000000000 6.4543967476148440217714182953599429846
427 68 0 0 0 0.067000000000000000000000000000000000000 4.9918891675912624659726597689227897137
427 134 2 2 1 0.41200000000000000000000000000000000000 1.8863990306764427318253996863168658359
427 212 0 0 0 0.076000000000000000000000000000000000000 -0.020209317311295683401446012833499622126
427 284 0 0 0 0.076000000000000000000000000000000000000 -0.47402884036037304582020428026799143625
427 298 1 1 0 0.42300000000000000000000000000000000000 -0.66088761000556955571644145260228226392
427 314 1 1 0 0.40800000000000000000000000000000000000 -0.90695201468113052037069969419990682785
427 328 0 0 0 0.078000000000000000000000000000000000000 -1.1550370763710877124637726940762673958
427 376 0 0 0 0.015000000000000000000000000000000000000 -2.3875646056563471370061850760657121309
428 99 0 2 0 0.42600000000000000000000000000000000000 3.4541909247206063583523627640091804423
428 133 1 1 1 0.019000000000000000000000000000000000000 1.9470220320822177171604968128540971547
428 161 1 1 0 0.26700000000000000000000000000000000000 0.39381091598668832423038413526492212402
428 187 0 0 0 0.11400000000000000000000000000000000000 -0.62097429078629300679596921423791599878
428 207 1 1 0 0.35500000000000000000000000000000000000 -0.058167616866944698426134278428484721625
428 209 0 0 0 0.016000000000000000000000000000000000000 -0.041526532387043124281198395315212282570
428 265 1 1 1 0.088000000000000000000000000000000000000 -0.25460703316102249987469277458276099968
428 351 0 0 0 0.075000000000000000000000000000000000000 -1.6302181400380416505800274190035386760
428 371 1 1 1 0.077000000000000000000000000000000000000 -2.1876337423307008828046475025701223277
429 16 0 0 0 0.079000000000000000000000000000000000000 10.212882466869424852713617441361575270
429 268 2 2 2 0.14400000000000000000000000000000000000 -0.27840888846405000990207697064065031810
430 31 0 0 0 0.071000000000000000000000000000000000000 7.8961881940678182769290332091815139492
430 89 2 2 2 0.026000000000000000000000000000000000000 3.9365250533530678765332865359510541718
430 143 1 1 1 0.10600000000000000000000000000000000000 1.5021463749440555398455487611551927608
