# m n lo up gens time_s logN
1462 407 1 1 1 0.20400000000000000000000000000000000000 24.161371707978604169192682203151707212
1462 659 1 1 0 0.20700000000000000000000000000000000000 23.823743948759964990740353685390671611
1006 541 1 1 0 0.40300000000000000000000000000000000000 23.116057768004626069608243519636388117
1465 904 1 1 1 0.26300000000000000000000000000000000000 24.363588014046776042174520030201474359
1006 545 1 1 0 0.22000000000000000000000000000000000000 23.131855329875465495010457399762935823
1468 187 1 1 0 0.24600000000000000000000000000000000000 24.086430067555795321095889737792069734
1468 261 1 1 1 0.049000000000000000000000000000000000000 23.700823234002768032717089487916379159
1006 571 1 1 0 0.27000000000000000000000000000000000000 23.223571735885002983959537662470699844
1006 583 0 0 0 0.045000000000000000000000000000000000000 22.783316390627418708696498826850838202
1472 119 1 1 0 0.22400000000000000000000000000000000000 22.725550455098841123713368859606372046
1006 593 0 0 0 0.13400000000000000000000000000000000000 23.288920826098914145482515711901665271
1472 583 1 1 0 0.26300000000000000000000000000000000000 22.283072648330131556249243811720760720
1474 73 1 1 1 0.051000000000000000000000000000000000000 23.734272630516504016299982977757571039
1006 597 1 1 1 0.24400000000000000000000000000000000000 23.299786380056034578629755327383810254
1006 599 0 0 0 0.036000000000000000000000000000000000000 22.460012883270393305109372430527185517
1477 1262 0 0 0 0.16500000000000000000000000000000000000 24.871405626631494876156839347955095338
1006 607 1 1 0 0.23800000000000000000000000000000000000 23.325712846882089444371001725629690386
1006 611 2 2 2 0.11400000000000000000000000000000000000 22.490512012989482595734187681803058405
1478 799 1 1 0 0.23500000000000000000000000000000000000 23.986812149069421065653099046630336005
1478 851 0 0 0 0.062000000000000000000000000000000000000 24.585804643857491045909196935379606218
1006 617 0 0 0 0.16100000000000000000000000000000000000 23.349971722616481618391028599819825072
1006 629 1 1 0 0.22800000000000000000000000000000000000 22.531933231622002751754893101812788160
1478 1007 2 2 1 0.33200000000000000000000000000000000000 24.814548087555530265011615341944353349
1006 637 1 1 0 0.29200000000000000000000000000000000000 22.071679835792033003027475931164727292
1478 1177 1 1 0 0.33500000000000000000000000000000000000 24.424352734105236453803197964947246463
1483 1054 0 0 0 0.068000000000000000000000000000000000000 24.863639036394705586569143660577079976
1006 643 0 0 0 0.14200000000000000000000000000000000000 22.364569638553558599309278639357442931
1486 1099 0 0 0 0.064000000000000000000000000000000000000 24.420348931735695078324788367246827119
1006 649 0 0 0 0.17900000000000000000000000000000000000 23.417537401778949091659647225780927569
1489 282 1 1 1 0.24100000000000000000000000000000000000 24.239083909142776492443207696173672439
1006 651 1 1 0 0.27500000000000000000000000000000000000 23.421289479229625922148786488696538118
1492 799 1 1 0 0.28900000000000000000000000000000000000 23.999133363087649098582617888970610711
1006 659 1 1 0 0.30500000000000000000000000000000000000 22.958656348252645100824661184241367290
1006 667 0 0 0 0.054000000000000000000000000000000000000 23.449451298210049254299214133974543636
1498 145 1 1 0 0.31900000000000000000000000000000000000 24.059745218195805661938084881186265622
1006 671 1 1 0 0.38100000000000000000000000000000000000 23.455989344898320868106108416865852346
1501 592 1 1 0 0.35300000000000000000000000000000000000 22.511773892244307597573738142854139410
1006 677 1 1 0 0.44100000000000000000000000000000000000 22.988308046842163069332988135052320975
1501 1018 1 1 0 0.44300000000000000000000000000000000000 24.863643996546642281347459691874882205
1006 701 1 1 0 0.32800000000000000000000000000000000000 23.498893383144827314147060552350805921
1006 707 0 0 0 0.18600000000000000000000000000000000000 23.506206183396148604312639239020630128
1507 656 0 2 0 0.48400000000000000000000000000000000000 23.073777765834987790053628023102465839
1006 719 0 2 0 0.37400000000000000000000000000000000000 22.820613651674427583875713092879758258
1006 721 1 1 1 0.21200000000000000000000000000000000000 23.521651681989553681587155434374493676
1507 1438 1 3 0 0.58900000000000000000000000000000000000 24.615625089595232343821802824075216484
1006 727 0 0 0 0.047000000000000000000000000000000000000 22.205359197554227295945716333438763610
1006 733 1 1 0 0.26100000000000000000000000000000000000 23.533088287273466227168752459364620364
1509 1208 2 2 1 0.41800000000000000000000000000000000000 24.672501985466524884687410112261296106
1006 743 1 1 0 0.24300000000000000000000000000000000000 22.696240086442201704757959234077534081
1006 745 0 0 0 0.050000000000000000000000000000000000000 23.065725753169203365150939710474880777
1006 753 1 1 0 0.27800000000000000000000000000000000000 23.548406783101616393804550051689745724
1511 1258 0 2 0 0.51600000000000000000000000000000000000 24.968304985447804831056577682168460655
1513 118 0 0 0 0.16100000000000000000000000000000000000 23.533824061445208336782638673036301817
1513 764 0 0 0 0.052000000000000000000000000000000000000 22.411955202275329594074964842797545357
1006 757 1 1 0 0.37400000000000000000000000000000000000 23.550898385378177004997841077147041585
1513 1184 0 0 0 0.19300000000000000000000000000000000000 24.078099103181825361710930174392097331
1006 761 0 0 0 0.14800000000000000000000000000000000000 22.708097274150458958937698547939479750
1516 339 0 0 0 0.057000000000000000000000000000000000000 24.318419400364338004917762625310209663
1516 623 0 0 0 0.038000000000000000000000000000000000000 22.861047442770479217005283133560004294
1006 775 0 0 0 0.13900000000000000000000000000000000000 22.860698417439133483168737082392354857
1517 188 1 1 0 0.38800000000000000000000000000000000000 24.191431998634887020694050256430469402
1006 779 0 2 0 0.33900000000000000000000000000000000000 23.561059307300307733916194699971664992
1006 787 0 0 0 0.054000000000000000000000000000000000000 23.563208895086523580421872802526174584
1006 797 0 0 0 0.044000000000000000000000000000000000000 23.564670727637182956181072401909194028
1006 809 0 0 0 0.042000000000000000000000000000000000000 22.523140763936184425527074456903454853
1006 811 0 0 0 0.12900000000000000000000000000000000000 23.564300591337904807212803403744824074
1517 254 1 1 0 0.35600000000000000000000000000000000000 24.278778262463285208981066182773110571
1520 1217 1 1 0 0.34900000000000000000000000000000000000 24.396700793756871684886710747307452861
1006 821 1 3 0 0.54200000000000000000000000000000000000 23.085067947106291121190838179464230849
1006 827 0 0 0 0.060000000000000000000000000000000000000 23.560132049307725336978796913713629088
1522 1243 1 1 0 0.32100000000000000000000000000000000000 24.523426381789620153200977530020689487
1523 874 0 0 0 0.19500000000000000000000000000000000000 24.684157357692433336592262813695204912
1006 829 0 2 0 0.39500000000000000000000000000000000000 22.197580793214164980213267560506118572
1006 833 1 1 0 0.20600000000000000000000000000000000000 22.712350553949390891388638531054743236
1528 485 0 2 0 0.36600000000000000000000000000000000000 23.934590617282173216103407947960303669
1006 857 1 1 0 0.27200000000000000000000000000000000000 22.108397835232262786433225666078202441
1006 863 0 0 0 0.057000000000000000000000000000000000000 23.533388234928838426743547438403084076
1529 664 1 1 0 0.32300000000000000000000000000000000000 23.402380922984577029349806729079862386
1006 877 0 2 0 0.51500000000000000000000000000000000000 23.514953586949012862651024123344792046
1529 1256 3 3 2 0.43400000000000000000000000000000000000 24.713818930238470179043725429047793672
1006 879 1 1 0 0.30400000000000000000000000000000000000 23.511874256935225002864386530663270595
1531 310 0 2 0 0.46000000000000000000000000000000000000 24.345319090911098177658840723761499545
1006 883 0 0 0 0.19100000000000000000000000000000000000 23.505350701400553262838677680022012185
1006 889 0 0 0 0.23300000000000000000000000000000000000 23.017478340729424485615722525741811436
1532 791 1 1 0 0.30700000000000000000000000000000000000 24.482304667060000611753373172063015788
1006 913 0 0 0 0.15600000000000000000000000000000000000 21.586417142969330195414304450351860082
1006 919 1 1 1 0.17300000000000000000000000000000000000 22.720172911193332260181998875354166687
1535 632 1 1 0 0.39200000000000000000000000000000000000 22.486133660513546275076235701707447099
1006 937 1 1 0 0.31200000000000000000000000000000000000 23.349162722903857320626188946815395854
1537 74 1 1 0 0.29700000000000000000000000000000000000 23.390709443239838608366160603838843337
1006 947 0 0 0 0.20000000000000000000000000000000000000 22.820715647523881575109659175086880502
1537 1082 1 1 0 0.26000000000000000000000000000000000000 24.025974648081053742584644945700441322
1006 949 1 1 0 0.33100000000000000000000000000000000000 23.286162425773717721529786430512241630
1006 951 0 0 0 0.056000000000000000000000000000000000000 23.273942547572455384693339905463786330
1006 957 0 0 0 0.055000000000000000000000000000000000000 22.388492965962291733261489758237427088
1006 977 0 0 0 0.058000000000000000000000000000000000000 23.037856492128274563451671181636816498
1538 1199 1 1 0 0.47300000000000000000000000000000000000 25.037436009886553893275031094153717985
1541 568 0 0 0 0.079000000000000000000000000000000000000 23.711624763020904248428647537184511610
1006 989 1 1 0 0.32600000000000000000000000000000000000 22.824678456345705943373703040234794318
1541 1044 0 0 0 0.16900000000000000000000000000000000000 24.476809437973860904727403510779636192
1541 1112 1 1 1 0.069000000000000000000000000000000000000 24.707168006105290280258369779733750258
1543 186 0 0 0 0.044000000000000000000000000000000000000 24.241170299824910616548046210250437475
1544 403 0 0 0 0.050000000000000000000000000000000000000 22.706566108873221773649188777011573821
1007 4 1 1 0 0.26000000000000000000000000000000000000 21.322188320554798986643764683653744556
1544 413 1 1 0 0.30900000000000000000000000000000000000 24.062469268755126903747977722242358162
1007 16 1 1 0 0.31800000000000000000000000000000000000 21.321468331220592073534564372457149939
1007 20 1 1 1 0.060000000000000000000000000000000000000 22.020005932233322258566035762432980199
1544 899 1 1 0 0.24900000000000000000000000000000000000 24.455821461739300786403978243712900117
1546 1007 0 0 0 0.061000000000000000000000000000000000000 24.076912950344194506591070036878902015
1007 34 0 2 0 0.47300000000000000000000000000000000000 22.248179673055228936922487801683165919
1007 48 0 0 0 0.040000000000000000000000000000000000000 21.792410707074221730544331089080021279
1007 50 0 0 0 0.045000000000000000000000000000000000000 21.712634809790866447446345757911048126
1007 58 0 0 0 0.035000000000000000000000000000000000000 22.473434502988307230709679589425402006
1546 1513 0 2 0 0.52700000000000000000000000000000000000 24.412066402808126384161482949868882793
1007 64 1 1 0 0.25900000000000000000000000000000000000 20.832709525864792884899257233370972572
1007 72 0 0 0 0.049000000000000000000000000000000000000 19.060157972445600158720610696872003766
1547 106 1 1 0 0.36200000000000000000000000000000000000 24.036264554500588031331255675912261937
1007 74 1 1 1 0.22100000000000000000000000000000000000 22.572765003183140807619868366205297852
1007 82 1 1 1 0.065000000000000000000000000000000000000 19.165556301225399317326558999532277121
1552 649 1 1 0 0.27600000000000000000000000000000000000 22.431882350073422046019252800260142072
1007 84 0 0 0 0.16000000000000000000000000000000000000 22.622924109497609455541353791597464421
1007 86 1 1 0 0.22600000000000000000000000000000000000 22.632086121637511603552859914945714853
1555 274 2 2 1 0.32600000000000000000000000000000000000 24.376118761705697858979059412463241840
1007 94 1 1 0 0.28500000000000000000000000000000000000 22.666217458988834527860428524666762348
1555 818 1 1 0 0.31900000000000000000000000000000000000 24.579378060133790984602764081854659911
1556 1073 0 0 0 0.21500000000000000000000000000000000000 25.004760080957361209889942426566185620
1007 104 1 1 0 0.38500000000000000000000000000000000000 22.402852576890017098762572293578947325
1558 653 0 0 0 0.056000000000000000000000000000000000000 23.142433906702434313391075680475402748
1558 821 2 2 2 0.076000000000000000000000000000000000000 23.745027779757755055708203324420255433
1007 134 1 1 0 0.22300000000000000000000000000000000000 22.313772388913822627868503043806647703
1558 1151 1 1 1 0.16700000000000000000000000000000000000 24.584125864586180331968683294148736667
1007 136 0 0 0 0.13800000000000000000000000000000000000 22.017395527139678474079901108194907012
1007 154 1 1 1 0.096000000000000000000000000000000000000 21.877787562617978613228002098630305235
1562 251 1 1 0 0.28600000000000000000000000000000000000 23.525186333941281927916896347061821134
1007 166 0 0 0 0.11300000000000000000000000000000000000 21.389006374302362146447317183907583354
1562 899 0 0 0 0.061000000000000000000000000000000000000 23.086949235621800337149900730017269327
1562 1079 0 0 0 0.17900000000000000000000000000000000000 25.019728546183580153512480132088791532
1564 669 0 0 0 0.057000000000000000000000000000000000000 23.604767614297297908893850917084920320
1007 178 0 2 0 0.40700000000000000000000000000000000000 22.867171012310247530319464478921742628
1007 188 0 0 0 0.046000000000000000000000000000000000000 22.400579650609534054030492515060655750
1567 204 1 1 0 0.24700000000000000000000000000000000000 24.320225178183584000085655869026558224
1007 202 1 1 0 0.34100000000000000000000000000000000000 22.888611364361865479188669602497423827
1567 940 1 1 0 0.32800000000000000000000000000000000000 24.011431574440642537130157094246107235
1007 204 1 1 1 0.070000000000000000000000000000000000000 22.889811566634056827205223973689918319
