# m n lo up gens time_s logN
317 24 2 2 2 0.26600000000000000000000000000000000000 18.267885272111340073377674514681948037
317 68 2 2 2 0.057000000000000000000000000000000000000 18.879388350975081145942374273111002473
317 82 2 2 2 0.26100000000000000000000000000000000000 18.870438629544497990615236806622692190
317 86 0 0 0 0.11100000000000000000000000000000000000 18.858819497620886788898421409740556477
367 346 0 2 0 0.68000000000000000000000000000000000000 19.786053094420831672595579667043742376
317 112 0 0 0 0.13000000000000000000000000000000000000 18.021503667650963725931144829765226493
368 17 2 2 2 0.038000000000000000000000000000000000000 17.327528653707825862041319617956912014
317 152 0 0 0 0.035000000000000000000000000000000000000 18.487796805308415350394868621685176134
368 67 2 2 2 0.048000000000000000000000000000000000000 18.773568985000341197844047723219814280
317 274 0 0 0 0.028000000000000000000000000000000000000 19.513120215011639924052869995289478181
368 83 1 1 1 0.044000000000000000000000000000000000000 18.797710976446313968034469889242252510
317 278 0 0 0 0.15200000000000000000000000000000000000 19.494329738882069139492337601036640129
368 113 0 0 0 0.13500000000000000000000000000000000000 18.714469575739223230215009736653530636
319 4 0 0 0 0.030000000000000000000000000000000000000 17.349965341970269339919402321520129425
323 128 0 0 0 0.041000000000000000000000000000000000000 16.707244674686629635992217102332405548
368 137 2 2 2 0.053000000000000000000000000000000000000 18.403103887614963895516206690867443337
368 193 0 0 0 0.049000000000000000000000000000000000000 18.264157964728515817821670630972066708
324 47 1 1 0 0.41600000000000000000000000000000000000 17.445886363649318973882281612581398939
368 211 0 2 0 0.78500000000000000000000000000000000000 19.145743446589208169999147405772937036
368 227 0 0 0 0.14800000000000000000000000000000000000 19.262139638832550980829850939721756944
324 317 0 2 0 0.66800000000000000000000000000000000000 17.556227850651377128624458491293727281
368 277 0 0 0 0.16100000000000000000000000000000000000 19.454976667508665901312802514262963823
326 31 0 0 0 0.18500000000000000000000000000000000000 18.754721549812503966722351562876812583
368 283 0 0 0 0.15200000000000000000000000000000000000 19.463085479032596003345092323003674997
368 347 1 1 1 0.049000000000000000000000000000000000000 19.192523483668178467817626476683625476
371 256 0 0 0 0.047000000000000000000000000000000000000 18.218083582701731817593942994334022232
326 59 2 2 1 0.58400000000000000000000000000000000000 18.953433329841444682843213310432469904
326 73 0 0 0 0.13300000000000000000000000000000000000 18.978598636303085120306583258062745858
373 46 0 2 0 0.68700000000000000000000000000000000000 19.315587080595626784016628988469576816
